barrio,dia,hora,cantidad,numero_dia
VILLA PUEYRREDON,Wednesday,19,14,3. Wednesday
VILLA PUEYRREDON,Wednesday,20,18,3. Wednesday
VILLA PUEYRREDON,Wednesday,21,15,3. Wednesday
VILLA PUEYRREDON,Wednesday,22,10,3. Wednesday
VILLA PUEYRREDON,Wednesday,23,9,3. Wednesday
RECOLETA,Friday,0,7,5. Friday
RECOLETA,Friday,1,1,5. Friday
RECOLETA,Friday,2,6,5. Friday
RECOLETA,Friday,3,0,5. Friday
RECOLETA,Friday,4,1,5. Friday
RECOLETA,Friday,5,0,5. Friday
RECOLETA,Friday,6,4,5. Friday
RECOLETA,Friday,7,5,5. Friday
RECOLETA,Friday,8,33,5. Friday
RECOLETA,Friday,9,32,5. Friday
RECOLETA,Friday,10,25,5. Friday
RECOLETA,Friday,11,39,5. Friday
RECOLETA,Friday,12,46,5. Friday
RECOLETA,Friday,13,49,5. Friday
RECOLETA,Friday,14,29,5. Friday
RECOLETA,Friday,15,36,5. Friday
RECOLETA,Friday,16,48,5. Friday
RECOLETA,Friday,17,31,5. Friday
RECOLETA,Friday,18,48,5. Friday
RECOLETA,Friday,19,33,5. Friday
RECOLETA,Friday,20,19,5. Friday
RECOLETA,Friday,21,22,5. Friday
RECOLETA,Friday,22,18,5. Friday
RECOLETA,Friday,23,19,5. Friday
RECOLETA,Monday,0,7,1. Monday
RECOLETA,Monday,1,2,1. Monday
RECOLETA,Monday,2,2,1. Monday
RECOLETA,Monday,3,2,1. Monday
RECOLETA,Monday,4,1,1. Monday
RECOLETA,Monday,5,0,1. Monday
RECOLETA,Monday,6,4,1. Monday
RECOLETA,Monday,7,3,1. Monday
RECOLETA,Monday,8,21,1. Monday
RECOLETA,Monday,9,39,1. Monday
RECOLETA,Monday,10,30,1. Monday
RECOLETA,Monday,11,44,1. Monday
RECOLETA,Monday,12,34,1. Monday
RECOLETA,Monday,13,70,1. Monday
RECOLETA,Monday,14,30,1. Monday
RECOLETA,Monday,15,31,1. Monday
RECOLETA,Monday,16,34,1. Monday
RECOLETA,Monday,17,50,1. Monday
RECOLETA,Monday,18,46,1. Monday
RECOLETA,Monday,19,32,1. Monday
RECOLETA,Monday,20,29,1. Monday
RECOLETA,Monday,21,12,1. Monday
RECOLETA,Monday,22,8,1. Monday
RECOLETA,Monday,23,12,1. Monday
RECOLETA,Tuesday,0,4,2. Tuesday
RECOLETA,Tuesday,1,2,2. Tuesday
RECOLETA,Tuesday,2,2,2. Tuesday
RECOLETA,Tuesday,3,0,2. Tuesday
RECOLETA,Tuesday,4,0,2. Tuesday
RECOLETA,Tuesday,5,0,2. Tuesday
RECOLETA,Tuesday,6,7,2. Tuesday
RECOLETA,Tuesday,7,10,2. Tuesday
RECOLETA,Tuesday,8,28,2. Tuesday
RECOLETA,Tuesday,9,23,2. Tuesday
RECOLETA,Tuesday,10,35,2. Tuesday
RECOLETA,Tuesday,11,49,2. Tuesday
RECOLETA,Tuesday,12,49,2. Tuesday
RECOLETA,Tuesday,13,46,2. Tuesday
RECOLETA,Tuesday,14,48,2. Tuesday
RECOLETA,Tuesday,15,35,2. Tuesday
RECOLETA,Tuesday,16,38,2. Tuesday
RECOLETA,Tuesday,17,41,2. Tuesday
RECOLETA,Tuesday,18,65,2. Tuesday
RECOLETA,Tuesday,19,34,2. Tuesday
RECOLETA,Tuesday,20,20,2. Tuesday
RECOLETA,Tuesday,21,20,2. Tuesday
RECOLETA,Tuesday,22,18,2. Tuesday
RECOLETA,Tuesday,23,14,2. Tuesday
RECOLETA,Saturday,0,6,6. Saturday
RECOLETA,Saturday,1,6,6. Saturday
RECOLETA,Saturday,2,2,6. Saturday
RECOLETA,Saturday,3,0,6. Saturday
RECOLETA,Saturday,4,2,6. Saturday
RECOLETA,Saturday,5,1,6. Saturday
RECOLETA,Saturday,6,1,6. Saturday
RECOLETA,Saturday,7,2,6. Saturday
RECOLETA,Saturday,8,11,6. Saturday
RECOLETA,Saturday,9,12,6. Saturday
RECOLETA,Saturday,10,18,6. Saturday
RECOLETA,Saturday,11,31,6. Saturday
RECOLETA,Saturday,12,43,6. Saturday
RECOLETA,Saturday,13,25,6. Saturday
RECOLETA,Saturday,14,26,6. Saturday
RECOLETA,Saturday,15,17,6. Saturday
RECOLETA,Saturday,16,15,6. Saturday
RECOLETA,Saturday,17,14,6. Saturday
RECOLETA,Saturday,18,18,6. Saturday
RECOLETA,Saturday,19,12,6. Saturday
RECOLETA,Saturday,20,11,6. Saturday
RECOLETA,Saturday,21,16,6. Saturday
RECOLETA,Saturday,22,17,6. Saturday
RECOLETA,Saturday,23,8,6. Saturday
RECOLETA,Thursday,0,8,4. Thursday
RECOLETA,Thursday,1,3,4. Thursday
RECOLETA,Thursday,2,3,4. Thursday
RECOLETA,Thursday,3,2,4. Thursday
RECOLETA,Thursday,4,1,4. Thursday
RECOLETA,Thursday,5,0,4. Thursday
RECOLETA,Thursday,6,3,4. Thursday
RECOLETA,Thursday,7,11,4. Thursday
RECOLETA,Thursday,8,25,4. Thursday
RECOLETA,Thursday,9,40,4. Thursday
RECOLETA,Thursday,10,37,4. Thursday
RECOLETA,Thursday,11,46,4. Thursday
RECOLETA,Thursday,12,43,4. Thursday
RECOLETA,Thursday,13,48,4. Thursday
RECOLETA,Thursday,14,52,4. Thursday
RECOLETA,Thursday,15,40,4. Thursday
RECOLETA,Thursday,16,42,4. Thursday
RECOLETA,Thursday,17,49,4. Thursday
RECOLETA,Thursday,18,57,4. Thursday
RECOLETA,Thursday,19,41,4. Thursday
RECOLETA,Thursday,20,25,4. Thursday
RECOLETA,Thursday,21,15,4. Thursday
RECOLETA,Thursday,22,24,4. Thursday
RECOLETA,Thursday,23,3,4. Thursday
RECOLETA,Sunday,0,6,7. Sunday
RECOLETA,Sunday,1,5,7. Sunday
RECOLETA,Sunday,2,1,7. Sunday
RECOLETA,Sunday,3,4,7. Sunday
RECOLETA,Sunday,4,0,7. Sunday
RECOLETA,Sunday,5,0,7. Sunday
RECOLETA,Sunday,6,1,7. Sunday
RECOLETA,Sunday,7,2,7. Sunday
RECOLETA,Sunday,8,3,7. Sunday
RECOLETA,Sunday,9,5,7. Sunday
RECOLETA,Sunday,10,11,7. Sunday
RECOLETA,Sunday,11,9,7. Sunday
RECOLETA,Sunday,12,15,7. Sunday
RECOLETA,Sunday,13,15,7. Sunday
RECOLETA,Sunday,14,19,7. Sunday
RECOLETA,Sunday,15,9,7. Sunday
RECOLETA,Sunday,16,19,7. Sunday
RECOLETA,Sunday,17,10,7. Sunday
RECOLETA,Sunday,18,18,7. Sunday
RECOLETA,Sunday,19,15,7. Sunday
RECOLETA,Sunday,20,11,7. Sunday
RECOLETA,Sunday,21,6,7. Sunday
RECOLETA,Sunday,22,3,7. Sunday
RECOLETA,Sunday,23,12,7. Sunday
RECOLETA,Wednesday,0,3,3. Wednesday
RECOLETA,Wednesday,1,6,3. Wednesday
RECOLETA,Wednesday,2,4,3. Wednesday
RECOLETA,Wednesday,3,0,3. Wednesday
RECOLETA,Wednesday,4,0,3. Wednesday
RECOLETA,Wednesday,5,0,3. Wednesday
RECOLETA,Wednesday,6,3,3. Wednesday
RECOLETA,Wednesday,7,12,3. Wednesday
RECOLETA,Wednesday,8,23,3. Wednesday
RECOLETA,Wednesday,9,44,3. Wednesday
RECOLETA,Wednesday,10,37,3. Wednesday
RECOLETA,Wednesday,11,49,3. Wednesday
RECOLETA,Wednesday,12,53,3. Wednesday
RECOLETA,Wednesday,13,41,3. Wednesday
RECOLETA,Wednesday,14,42,3. Wednesday
RECOLETA,Wednesday,15,37,3. Wednesday
RECOLETA,Wednesday,16,43,3. Wednesday
RECOLETA,Wednesday,17,45,3. Wednesday
RECOLETA,Wednesday,18,48,3. Wednesday
RECOLETA,Wednesday,19,51,3. Wednesday
RECOLETA,Wednesday,20,31,3. Wednesday
RECOLETA,Wednesday,21,16,3. Wednesday
RECOLETA,Wednesday,22,12,3. Wednesday
RECOLETA,Wednesday,23,8,3. Wednesday
PALERMO,Friday,0,79,5. Friday
PALERMO,Friday,1,36,5. Friday
PALERMO,Friday,2,14,5. Friday
PALERMO,Friday,3,8,5. Friday
PALERMO,Friday,4,1,5. Friday
PALERMO,Friday,5,1,5. Friday
PALERMO,Friday,6,18,5. Friday
PALERMO,Friday,7,38,5. Friday
PALERMO,Friday,8,101,5. Friday
PALERMO,Friday,9,147,5. Friday
PALERMO,Friday,10,122,5. Friday
PALERMO,Friday,11,165,5. Friday
PALERMO,Friday,12,222,5. Friday
PALERMO,Friday,13,269,5. Friday
PALERMO,Friday,14,204,5. Friday
PALERMO,Friday,15,260,5. Friday
PALERMO,Friday,16,205,5. Friday
PALERMO,Friday,17,178,5. Friday
PALERMO,Friday,18,173,5. Friday
PALERMO,Friday,19,160,5. Friday
PALERMO,Friday,20,171,5. Friday
PALERMO,Friday,21,136,5. Friday
PALERMO,Friday,22,118,5. Friday
PALERMO,Friday,23,132,5. Friday
PALERMO,Monday,0,60,1. Monday
PALERMO,Monday,1,20,1. Monday
PALERMO,Monday,2,13,1. Monday
PALERMO,Monday,3,12,1. Monday
PALERMO,Monday,4,2,1. Monday
PALERMO,Monday,5,6,1. Monday
PALERMO,Monday,6,8,1. Monday
PALERMO,Monday,7,36,1. Monday
PALERMO,Monday,8,81,1. Monday
PALERMO,Monday,9,109,1. Monday
PALERMO,Monday,10,136,1. Monday
PALERMO,Monday,11,152,1. Monday
PALERMO,Monday,12,202,1. Monday
PALERMO,Monday,13,192,1. Monday
PALERMO,Monday,14,191,1. Monday
PALERMO,Monday,15,221,1. Monday
PALERMO,Monday,16,215,1. Monday
PALERMO,Monday,17,173,1. Monday
PALERMO,Monday,18,161,1. Monday
PALERMO,Monday,19,147,1. Monday
PALERMO,Monday,20,103,1. Monday
PALERMO,Monday,21,116,1. Monday
PALERMO,Monday,22,70,1. Monday
PALERMO,Monday,23,54,1. Monday
PALERMO,Tuesday,0,47,2. Tuesday
PALERMO,Tuesday,1,25,2. Tuesday
PALERMO,Tuesday,2,12,2. Tuesday
PALERMO,Tuesday,3,1,2. Tuesday
PALERMO,Tuesday,4,3,2. Tuesday
PALERMO,Tuesday,5,4,2. Tuesday
PALERMO,Tuesday,6,20,2. Tuesday
PALERMO,Tuesday,7,22,2. Tuesday
PALERMO,Tuesday,8,76,2. Tuesday
PALERMO,Tuesday,9,118,2. Tuesday
PALERMO,Tuesday,10,153,2. Tuesday
PALERMO,Tuesday,11,191,2. Tuesday
PALERMO,Tuesday,12,244,2. Tuesday
PALERMO,Tuesday,13,221,2. Tuesday
PALERMO,Tuesday,14,237,2. Tuesday
PALERMO,Tuesday,15,256,2. Tuesday
PALERMO,Tuesday,16,222,2. Tuesday
PALERMO,Tuesday,17,200,2. Tuesday
PALERMO,Tuesday,18,175,2. Tuesday
PALERMO,Tuesday,19,153,2. Tuesday
PALERMO,Tuesday,20,143,2. Tuesday
PALERMO,Tuesday,21,121,2. Tuesday
PALERMO,Tuesday,22,113,2. Tuesday
PALERMO,Tuesday,23,94,2. Tuesday
PALERMO,Saturday,0,78,6. Saturday
PALERMO,Saturday,1,42,6. Saturday
PALERMO,Saturday,2,9,6. Saturday
PALERMO,Saturday,3,17,6. Saturday
PALERMO,Saturday,4,6,6. Saturday
PALERMO,Saturday,5,1,6. Saturday
PALERMO,Saturday,6,3,6. Saturday
PALERMO,Saturday,7,5,6. Saturday
PALERMO,Saturday,8,42,6. Saturday
PALERMO,Saturday,9,57,6. Saturday
PALERMO,Saturday,10,90,6. Saturday
PALERMO,Saturday,11,129,6. Saturday
PALERMO,Saturday,12,172,6. Saturday
PALERMO,Saturday,13,117,6. Saturday
PALERMO,Saturday,14,166,6. Saturday
PALERMO,Saturday,15,168,6. Saturday
PALERMO,Saturday,16,130,6. Saturday
PALERMO,Saturday,17,105,6. Saturday
PALERMO,Saturday,18,114,6. Saturday
PALERMO,Saturday,19,130,6. Saturday
PALERMO,Saturday,20,88,6. Saturday
PALERMO,Saturday,21,85,6. Saturday
PALERMO,Saturday,22,101,6. Saturday
PALERMO,Saturday,23,131,6. Saturday
PALERMO,Thursday,0,69,4. Thursday
PALERMO,Thursday,1,40,4. Thursday
PALERMO,Thursday,2,22,4. Thursday
PALERMO,Thursday,3,16,4. Thursday
PALERMO,Thursday,4,4,4. Thursday
PALERMO,Thursday,5,2,4. Thursday
PALERMO,Thursday,6,19,4. Thursday
PALERMO,Thursday,7,65,4. Thursday
PALERMO,Thursday,8,141,4. Thursday
PALERMO,Thursday,9,169,4. Thursday
PALERMO,Thursday,10,165,4. Thursday
PALERMO,Thursday,11,191,4. Thursday
PALERMO,Thursday,12,183,4. Thursday
PALERMO,Thursday,13,237,4. Thursday
PALERMO,Thursday,14,232,4. Thursday
PALERMO,Thursday,15,248,4. Thursday
PALERMO,Thursday,16,222,4. Thursday
PALERMO,Thursday,17,221,4. Thursday
PALERMO,Thursday,18,203,4. Thursday
PALERMO,Thursday,19,168,4. Thursday
PALERMO,Thursday,20,138,4. Thursday
PALERMO,Thursday,21,131,4. Thursday
PALERMO,Thursday,22,91,4. Thursday
PALERMO,Thursday,23,122,4. Thursday
PALERMO,Sunday,0,58,7. Sunday
PALERMO,Sunday,1,53,7. Sunday
PALERMO,Sunday,2,40,7. Sunday
PALERMO,Sunday,3,4,7. Sunday
PALERMO,Sunday,4,6,7. Sunday
PALERMO,Sunday,5,12,7. Sunday
PALERMO,Sunday,6,5,7. Sunday
PALERMO,Sunday,7,4,7. Sunday
PALERMO,Sunday,8,17,7. Sunday
PALERMO,Sunday,9,39,7. Sunday
PALERMO,Sunday,10,59,7. Sunday
PALERMO,Sunday,11,117,7. Sunday
PALERMO,Sunday,12,103,7. Sunday
PALERMO,Sunday,13,79,7. Sunday
PALERMO,Sunday,14,141,7. Sunday
PALERMO,Sunday,15,136,7. Sunday
PALERMO,Sunday,16,153,7. Sunday
PALERMO,Sunday,17,165,7. Sunday
PALERMO,Sunday,18,106,7. Sunday
PALERMO,Sunday,19,119,7. Sunday
PALERMO,Sunday,20,114,7. Sunday
PALERMO,Sunday,21,81,7. Sunday
PALERMO,Sunday,22,82,7. Sunday
PALERMO,Sunday,23,66,7. Sunday
PALERMO,Wednesday,0,61,3. Wednesday
PALERMO,Wednesday,1,25,3. Wednesday
PALERMO,Wednesday,2,19,3. Wednesday
PALERMO,Wednesday,3,2,3. Wednesday
PALERMO,Wednesday,4,3,3. Wednesday
PALERMO,Wednesday,5,0,3. Wednesday
PALERMO,Wednesday,6,15,3. Wednesday
PALERMO,Wednesday,7,41,3. Wednesday
PALERMO,Wednesday,8,94,3. Wednesday
PALERMO,Wednesday,9,141,3. Wednesday
PALERMO,Wednesday,10,156,3. Wednesday
PALERMO,Wednesday,11,187,3. Wednesday
PALERMO,Wednesday,12,225,3. Wednesday
PALERMO,Wednesday,13,217,3. Wednesday
PALERMO,Wednesday,14,266,3. Wednesday
PALERMO,Wednesday,15,268,3. Wednesday
PALERMO,Wednesday,16,263,3. Wednesday
PALERMO,Wednesday,17,177,3. Wednesday
PALERMO,Wednesday,18,182,3. Wednesday
PALERMO,Wednesday,19,160,3. Wednesday
PALERMO,Wednesday,20,176,3. Wednesday
PALERMO,Wednesday,21,154,3. Wednesday
PALERMO,Wednesday,22,102,3. Wednesday
PALERMO,Wednesday,23,86,3. Wednesday
VILLA URQUIZA,Friday,0,58,5. Friday
VILLA URQUIZA,Friday,1,21,5. Friday
VILLA URQUIZA,Friday,2,10,5. Friday
VILLA URQUIZA,Friday,3,3,5. Friday
VILLA URQUIZA,Friday,4,2,5. Friday
VILLA URQUIZA,Friday,5,1,5. Friday
VILLA URQUIZA,Friday,6,5,5. Friday
VILLA URQUIZA,Friday,7,36,5. Friday
VILLA URQUIZA,Friday,8,46,5. Friday
VILLA URQUIZA,Friday,9,82,5. Friday
VILLA URQUIZA,Friday,10,60,5. Friday
VILLA URQUIZA,Friday,11,60,5. Friday
VILLA URQUIZA,Friday,12,94,5. Friday
VILLA URQUIZA,Friday,13,75,5. Friday
VILLA URQUIZA,Friday,14,56,5. Friday
VILLA URQUIZA,Friday,15,66,5. Friday
VILLA URQUIZA,Friday,16,71,5. Friday
VILLA URQUIZA,Friday,17,71,5. Friday
VILLA URQUIZA,Friday,18,74,5. Friday
VILLA URQUIZA,Friday,19,68,5. Friday
VILLA URQUIZA,Friday,20,88,5. Friday
VILLA URQUIZA,Friday,21,62,5. Friday
VILLA URQUIZA,Friday,22,37,5. Friday
VILLA URQUIZA,Friday,23,32,5. Friday
VILLA URQUIZA,Monday,0,37,1. Monday
VILLA URQUIZA,Monday,1,17,1. Monday
VILLA URQUIZA,Monday,2,17,1. Monday
VILLA URQUIZA,Monday,3,2,1. Monday
VILLA URQUIZA,Monday,4,1,1. Monday
VILLA URQUIZA,Monday,5,3,1. Monday
VILLA URQUIZA,Monday,6,2,1. Monday
VILLA URQUIZA,Monday,7,22,1. Monday
VILLA URQUIZA,Monday,8,41,1. Monday
VILLA URQUIZA,Monday,9,75,1. Monday
VILLA URQUIZA,Monday,10,57,1. Monday
VILLA URQUIZA,Monday,11,42,1. Monday
VILLA URQUIZA,Monday,12,61,1. Monday
VILLA URQUIZA,Monday,13,49,1. Monday
VILLA URQUIZA,Monday,14,66,1. Monday
VILLA URQUIZA,Monday,15,91,1. Monday
VILLA URQUIZA,Monday,16,57,1. Monday
VILLA URQUIZA,Monday,17,62,1. Monday
VILLA URQUIZA,Monday,18,68,1. Monday
VILLA URQUIZA,Monday,19,63,1. Monday
VILLA URQUIZA,Monday,20,69,1. Monday
VILLA URQUIZA,Monday,21,43,1. Monday
VILLA URQUIZA,Monday,22,44,1. Monday
VILLA URQUIZA,Monday,23,45,1. Monday
VILLA URQUIZA,Tuesday,0,32,2. Tuesday
VILLA URQUIZA,Tuesday,1,17,2. Tuesday
VILLA URQUIZA,Tuesday,2,8,2. Tuesday
VILLA URQUIZA,Tuesday,3,1,2. Tuesday
VILLA URQUIZA,Tuesday,4,0,2. Tuesday
VILLA URQUIZA,Tuesday,5,4,2. Tuesday
VILLA URQUIZA,Tuesday,6,7,2. Tuesday
VILLA URQUIZA,Tuesday,7,10,2. Tuesday
VILLA URQUIZA,Tuesday,8,41,2. Tuesday
VILLA URQUIZA,Tuesday,9,71,2. Tuesday
VILLA URQUIZA,Tuesday,10,72,2. Tuesday
VILLA URQUIZA,Tuesday,11,45,2. Tuesday
VILLA URQUIZA,Tuesday,12,63,2. Tuesday
VILLA URQUIZA,Tuesday,13,45,2. Tuesday
VILLA URQUIZA,Tuesday,14,88,2. Tuesday
VILLA URQUIZA,Tuesday,15,85,2. Tuesday
VILLA URQUIZA,Tuesday,16,69,2. Tuesday
VILLA URQUIZA,Tuesday,17,61,2. Tuesday
VILLA URQUIZA,Tuesday,18,69,2. Tuesday
VILLA URQUIZA,Tuesday,19,63,2. Tuesday
VILLA URQUIZA,Tuesday,20,93,2. Tuesday
VILLA URQUIZA,Tuesday,21,61,2. Tuesday
VILLA URQUIZA,Tuesday,22,50,2. Tuesday
VILLA URQUIZA,Tuesday,23,27,2. Tuesday
VILLA URQUIZA,Saturday,0,27,6. Saturday
VILLA URQUIZA,Saturday,1,17,6. Saturday
VILLA URQUIZA,Saturday,2,10,6. Saturday
VILLA URQUIZA,Saturday,3,12,6. Saturday
VILLA URQUIZA,Saturday,4,6,6. Saturday
VILLA URQUIZA,Saturday,5,3,6. Saturday
VILLA URQUIZA,Saturday,6,16,6. Saturday
VILLA URQUIZA,Saturday,7,84,6. Saturday
VILLA URQUIZA,Saturday,8,37,6. Saturday
VILLA URQUIZA,Saturday,9,31,6. Saturday
VILLA URQUIZA,Saturday,10,70,6. Saturday
VILLA URQUIZA,Saturday,11,66,6. Saturday
VILLA URQUIZA,Saturday,12,71,6. Saturday
VILLA URQUIZA,Saturday,13,74,6. Saturday
VILLA URQUIZA,Saturday,14,64,6. Saturday
VILLA URQUIZA,Saturday,15,67,6. Saturday
VILLA URQUIZA,Saturday,16,86,6. Saturday
VILLA URQUIZA,Saturday,17,93,6. Saturday
VILLA URQUIZA,Saturday,18,61,6. Saturday
VILLA URQUIZA,Saturday,19,60,6. Saturday
VILLA URQUIZA,Saturday,20,55,6. Saturday
VILLA URQUIZA,Saturday,21,42,6. Saturday
VILLA URQUIZA,Saturday,22,42,6. Saturday
VILLA URQUIZA,Saturday,23,40,6. Saturday
VILLA URQUIZA,Thursday,0,23,4. Thursday
VILLA URQUIZA,Thursday,1,13,4. Thursday
VILLA URQUIZA,Thursday,2,1,4. Thursday
VILLA URQUIZA,Thursday,3,0,4. Thursday
VILLA URQUIZA,Thursday,4,0,4. Thursday
VILLA URQUIZA,Thursday,5,3,4. Thursday
VILLA URQUIZA,Thursday,6,1,4. Thursday
VILLA URQUIZA,Thursday,7,16,4. Thursday
VILLA URQUIZA,Thursday,8,40,4. Thursday
VILLA URQUIZA,Thursday,9,58,4. Thursday
VILLA URQUIZA,Thursday,10,46,4. Thursday
VILLA URQUIZA,Thursday,11,63,4. Thursday
VILLA URQUIZA,Thursday,12,69,4. Thursday
VILLA URQUIZA,Thursday,13,73,4. Thursday
VILLA URQUIZA,Thursday,14,60,4. Thursday
VILLA URQUIZA,Thursday,15,87,4. Thursday
VILLA URQUIZA,Thursday,16,94,4. Thursday
VILLA URQUIZA,Thursday,17,68,4. Thursday
VILLA URQUIZA,Thursday,18,66,4. Thursday
VILLA URQUIZA,Thursday,19,119,4. Thursday
VILLA URQUIZA,Thursday,20,71,4. Thursday
VILLA URQUIZA,Thursday,21,69,4. Thursday
VILLA URQUIZA,Thursday,22,51,4. Thursday
VILLA URQUIZA,Thursday,23,41,4. Thursday
VILLA URQUIZA,Sunday,0,23,7. Sunday
VILLA URQUIZA,Sunday,1,14,7. Sunday
VILLA URQUIZA,Sunday,2,15,7. Sunday
VILLA URQUIZA,Sunday,3,4,7. Sunday
VILLA URQUIZA,Sunday,4,2,7. Sunday
VILLA URQUIZA,Sunday,5,1,7. Sunday
VILLA URQUIZA,Sunday,6,24,7. Sunday
VILLA URQUIZA,Sunday,7,84,7. Sunday
VILLA URQUIZA,Sunday,8,31,7. Sunday
VILLA URQUIZA,Sunday,9,28,7. Sunday
VILLA URQUIZA,Sunday,10,62,7. Sunday
VILLA URQUIZA,Sunday,11,38,7. Sunday
VILLA URQUIZA,Sunday,12,34,7. Sunday
VILLA URQUIZA,Sunday,13,59,7. Sunday
VILLA URQUIZA,Sunday,14,47,7. Sunday
VILLA URQUIZA,Sunday,15,37,7. Sunday
VILLA URQUIZA,Sunday,16,34,7. Sunday
VILLA URQUIZA,Sunday,17,44,7. Sunday
VILLA URQUIZA,Sunday,18,62,7. Sunday
VILLA URQUIZA,Sunday,19,49,7. Sunday
VILLA URQUIZA,Sunday,20,59,7. Sunday
VILLA URQUIZA,Sunday,21,28,7. Sunday
VILLA URQUIZA,Sunday,22,43,7. Sunday
VILLA URQUIZA,Sunday,23,20,7. Sunday
VILLA URQUIZA,Wednesday,0,28,3. Wednesday
VILLA URQUIZA,Wednesday,1,17,3. Wednesday
VILLA URQUIZA,Wednesday,2,5,3. Wednesday
VILLA URQUIZA,Wednesday,3,6,3. Wednesday
VILLA URQUIZA,Wednesday,4,0,3. Wednesday
VILLA URQUIZA,Wednesday,5,1,3. Wednesday
VILLA URQUIZA,Wednesday,6,4,3. Wednesday
VILLA URQUIZA,Wednesday,7,4,3. Wednesday
VILLA URQUIZA,Wednesday,8,48,3. Wednesday
VILLA URQUIZA,Wednesday,9,71,3. Wednesday
VILLA URQUIZA,Wednesday,10,51,3. Wednesday
VILLA URQUIZA,Wednesday,11,48,3. Wednesday
VILLA URQUIZA,Wednesday,12,71,3. Wednesday
VILLA URQUIZA,Wednesday,13,54,3. Wednesday
VILLA URQUIZA,Wednesday,14,53,3. Wednesday
VILLA URQUIZA,Wednesday,15,61,3. Wednesday
VILLA URQUIZA,Wednesday,16,72,3. Wednesday
VILLA URQUIZA,Wednesday,17,77,3. Wednesday
VILLA URQUIZA,Wednesday,18,73,3. Wednesday
VILLA URQUIZA,Wednesday,19,79,3. Wednesday
VILLA URQUIZA,Wednesday,20,75,3. Wednesday
VILLA URQUIZA,Wednesday,21,47,3. Wednesday
VILLA URQUIZA,Wednesday,22,34,3. Wednesday
VILLA URQUIZA,Wednesday,23,50,3. Wednesday
AGRONOMIA,Friday,0,4,5. Friday
AGRONOMIA,Friday,1,4,5. Friday
AGRONOMIA,Friday,2,0,5. Friday
AGRONOMIA,Friday,3,0,5. Friday
AGRONOMIA,Friday,4,0,5. Friday
AGRONOMIA,Friday,5,0,5. Friday
AGRONOMIA,Friday,6,0,5. Friday
AGRONOMIA,Friday,7,2,5. Friday
AGRONOMIA,Friday,8,5,5. Friday
AGRONOMIA,Friday,9,13,5. Friday
AGRONOMIA,Friday,10,4,5. Friday
AGRONOMIA,Friday,11,9,5. Friday
AGRONOMIA,Friday,12,11,5. Friday
AGRONOMIA,Friday,13,11,5. Friday
AGRONOMIA,Friday,14,10,5. Friday
AGRONOMIA,Friday,15,6,5. Friday
AGRONOMIA,Friday,16,12,5. Friday
AGRONOMIA,Friday,17,6,5. Friday
AGRONOMIA,Friday,18,12,5. Friday
AGRONOMIA,Friday,19,19,5. Friday
AGRONOMIA,Friday,20,8,5. Friday
AGRONOMIA,Friday,21,7,5. Friday
AGRONOMIA,Friday,22,7,5. Friday
AGRONOMIA,Friday,23,6,5. Friday
AGRONOMIA,Monday,0,2,1. Monday
AGRONOMIA,Monday,1,0,1. Monday
AGRONOMIA,Monday,2,0,1. Monday
AGRONOMIA,Monday,3,1,1. Monday
AGRONOMIA,Monday,4,0,1. Monday
AGRONOMIA,Monday,5,0,1. Monday
AGRONOMIA,Monday,6,1,1. Monday
AGRONOMIA,Monday,7,0,1. Monday
AGRONOMIA,Monday,8,7,1. Monday
AGRONOMIA,Monday,9,4,1. Monday
AGRONOMIA,Monday,10,7,1. Monday
AGRONOMIA,Monday,11,7,1. Monday
AGRONOMIA,Monday,12,6,1. Monday
AGRONOMIA,Monday,13,9,1. Monday
AGRONOMIA,Monday,14,5,1. Monday
AGRONOMIA,Monday,15,5,1. Monday
AGRONOMIA,Monday,16,7,1. Monday
AGRONOMIA,Monday,17,6,1. Monday
AGRONOMIA,Monday,18,11,1. Monday
AGRONOMIA,Monday,19,7,1. Monday
AGRONOMIA,Monday,20,7,1. Monday
AGRONOMIA,Monday,21,6,1. Monday
AGRONOMIA,Monday,22,11,1. Monday
AGRONOMIA,Monday,23,13,1. Monday
AGRONOMIA,Tuesday,0,4,2. Tuesday
AGRONOMIA,Tuesday,1,1,2. Tuesday
AGRONOMIA,Tuesday,2,0,2. Tuesday
AGRONOMIA,Tuesday,3,2,2. Tuesday
AGRONOMIA,Tuesday,4,1,2. Tuesday
AGRONOMIA,Tuesday,5,0,2. Tuesday
AGRONOMIA,Tuesday,6,0,2. Tuesday
AGRONOMIA,Tuesday,7,0,2. Tuesday
AGRONOMIA,Tuesday,8,4,2. Tuesday
AGRONOMIA,Tuesday,9,8,2. Tuesday
AGRONOMIA,Tuesday,10,7,2. Tuesday
AGRONOMIA,Tuesday,11,6,2. Tuesday
AGRONOMIA,Tuesday,12,12,2. Tuesday
AGRONOMIA,Tuesday,13,3,2. Tuesday
AGRONOMIA,Tuesday,14,10,2. Tuesday
AGRONOMIA,Tuesday,15,9,2. Tuesday
AGRONOMIA,Tuesday,16,3,2. Tuesday
AGRONOMIA,Tuesday,17,8,2. Tuesday
AGRONOMIA,Tuesday,18,7,2. Tuesday
AGRONOMIA,Tuesday,19,9,2. Tuesday
AGRONOMIA,Tuesday,20,10,2. Tuesday
AGRONOMIA,Tuesday,21,2,2. Tuesday
AGRONOMIA,Tuesday,22,2,2. Tuesday
